event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IRN29348,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Gilan,Rasht,Central,Rasht,37.2761,49.5886,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 3 November 2024, retirees of the Social Security Organization protested in front of the Social Security Organization in Rasht city (Gilan) over the lack of salary equalization and poor living conditions.",0,crowd size=no report,1731368109
IRN29349,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Mazandaran,Qaemshahr,Central,Qaem Shahr,36.4814,52.8911,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 3 November 2024, retirees of the Central Alborz steel industries staged a rally in front of the Steel Servants Pension Organization's office in Qaem Shahr city (Qaemshahr, Mazandaran) over the non-fulfillment of treatment obligations and demanded a salary increase.",0,crowd size=no report,1731368109
IRN29350,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kerman,Kerman,Central,Kerman,30.2832,57.0788,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 3 November 2024, workers of coal mines rallied in Kerman city (Kerman) to demand the implementation of the plan to remove the salary ceiling.",0,crowd size=no report,1731368109
IRN29375,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kerman,Rafsanjan,Central,Rafsanjan,30.4067,55.9939,1,Islamic Republic News Agency,National,"On 3 November 2024, municipal sweepers rallied outside the city hall in Rafsanjan city (Kerman) to demand the payment of wage arrears.",0,crowd size=no report,1731368109
IRN29378,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,East Azerbaijan,Maragheh,Central,Maragheh,37.3921,46.2391,1,Islamic Republic News Agency,National,"On 3 November 2024, local residents, including school students, staged a rally in Maragheh city (East Azerbaijan) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29379,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,Kerman,Kerman,Central,Kerman,30.2832,57.0788,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Kerman city (Kerman) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29380,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,Gilan,Rasht,Central,Rasht,37.2761,49.5886,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Rasht city (Gilan) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29381,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,West Azerbaijan,Khoy,Central,Khvoy,38.5503,44.9521,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Khvoy city (West Azerbaijan) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29382,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,Gilan,Astara,Central,Astara,38.4291,48.8720,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Astara city (Gilan) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29383,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,North Khorasan,Bojnurd,Central,Bojnurd,37.4747,57.3290,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Bojnurd city (North Khorasan) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29384,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 6,35.7252,51.4029,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a march from Felestin Square to the Former Embassy of the USA in Tehran - District 6 (Tehran) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29385,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,West Azerbaijan,Urumia,Central,Orumiyeh,37.5527,45.0761,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Orumiyeh city (West Azerbaijan) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29386,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,Markazi,Saveh,Central,Saveh,35.0213,50.3566,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Saveh city (Markazi) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29387,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Bushehr,Central,Bandar e Bushehr,28.9684,50.8385,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Bandar e Bushehr city (Bushehr) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29388,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,Kurdistan,Sannandaj,Central,Sanandaj,35.3150,46.9988,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Sanandaj city (Kurdistan) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29389,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,Hormozgan,Bandar-Abbas,Central,Bandar Abbas,27.1865,56.2808,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Bandar Abbas city (Hormozgan) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29390,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,Mazandaran,Mahmudabad,Central,Mahmudabad,36.6319,52.2629,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Mahmudabad city (Mazandaran) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29391,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Shiraz,Central,Shiraz,29.6103,52.5311,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Shiraz city (Fars) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29392,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,East Azerbaijan,Ahar,Central,Ahar,38.4774,47.0699,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Ahar city (East Azerbaijan) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29394,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,Lorestan,Khorramabad,Central,Khorramabad,33.4878,48.3558,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Khorramabad city (Lorestan) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29395,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,East Azerbaijan,Tabriz,Central,Tabriz,38.0800,46.2919,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Tabriz city (East Azerbaijan) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29396,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,Qom,Qom,Central,Qom,34.6401,50.8764,1,Iranian Student News Agency,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Qom city (Qom) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
